FIPS,Rating,CountyName
06023,3.6045197740113,Humboldt County
06025,3.73271889400922,Imperial County
06027,3.53076923076923,Inyo County
06029,3.7435,Kern County
06031,3.8245,Kings County
06033,3.60085836909871,Lake County
06035,3.77350427350427,Lassen County
06037,4.3565,Los Angeles County
06039,3.8685,Madera County
06041,4.1985,Marin County
06043,3.614,Mariposa County
06045,3.65314136125654,Mendocino County
06047,3.8715,Merced County
06049,4.01428571428571,Modoc County
06051,3.59555555555556,Mono County
06053,3.8245,Monterey County
06055,4.129,Napa County
06057,4.0965,Nevada County
06059,4.13,Orange County
06061,4.073,Placer County
06063,3.56565656565657,Plumas County
06065,4.3305,Riverside County
06067,4.1155,Sacramento County
06069,3.605,San Benito County
06071,3.21428571428571,San Bernardino County
06073,4.261,San Diego County
06075,3.35774058577406,San Francisco, City and County of[10]
06077,4.074,San Joaquin County
06079,3.795,San Luis Obispo County
06081,4.0235,San Mateo County
06083,3.9915,Santa Barbara County
06085,4.1125,Santa Clara County
06087,4.0005,Santa Cruz County
06089,3.62893700787402,Shasta County
06091,3.887,Sierra County
06093,3.6741935483871,Siskiyou County
06095,4.177,Solano County
06097,4.0185,Sonoma County
06099,4.014,Stanislaus County
06101,3.9895,Sutter County
06103,3.5,Tehama County
06105,3.57608695652174,Trinity County
06107,3.6305,Tulare County
06109,3.74944071588367,Tuolumne County
06111,4.213,Ventura County
06113,4.0975,Yolo County
06115,4.0365,Yuba County
08001,4.038,Adams County
08003,3.784,Alamosa County
08005,4.1135,Arapahoe County
08007,3.83093525179856,Archuleta County
08009,3.47222222222222,Baca County
08011,3.34426229508197,Bent County
08013,4.138,Boulder County
08014,3.38709677419355,Broomfield, City and County of[11]
08015,3.66666666666667,Chaffee County
08017,3.79545454545455,Cheyenne County
08019,4.021,Clear Creek County
08021,3.71241830065359,Conejos County
08023,3.70833333333333,Costilla County
08025,3.45922746781116,Crowley County
08027,3.51635991820041,Custer County
08029,3.69574944071588,Delta County
08031,3.768,Denver, City and County of[12]
08033,3.74828767123288,Dolores County
08037,3.63212121212121,Eagle County
08039,4.0755,Elbert County
08041,3.744,El Paso County
08043,3.6885,Fremont County
08045,3.65865384615385,Garfield County
08047,4.045,Gilpin County
08049,3.798,Grand County
08051,3.68959731543624,Gunnison County
08053,3.69230769230769,Hinsdale County
08055,3.62121212121212,Huerfano County
08057,3.57992565055762,Jackson County
08059,4.171,Jefferson County
08061,3.43333333333333,Kiowa County
08063,3.78571428571429,Kit Carson County
08065,3.63069544364508,Lake County
08067,3.64123006833713,La Plata County
08069,3.614,Larimer County
08071,3.28658536585366,Las Animas County
08073,3.36538461538462,Lincoln County
08075,3.35840707964602,Logan County
08077,3.6146408839779,Mesa County
08079,3.76960784313725,Mineral County
08081,3.69230769230769,Moffat County
08083,3.62555555555556,Montezuma County
08085,3.63855421686747,Montrose County
08087,3.30208333333333,Morgan County
08089,3.47368421052632,Otero County
08091,3.70886075949367,Ouray County
08093,4.047,Park County
08095,3.46428571428571,Phillips County
08097,3.65393258426966,Pitkin County
08099,3.4,Prowers County
08101,3.5485,Pueblo County
08103,3.65625,Rio Blanco County
08105,3.73913043478261,Rio Grande County
08107,3.73456790123457,Routt County
08109,3.69230769230769,Saguache County
08111,3.76766304347826,San Juan County
08113,3.70260223048327,San Miguel County
08115,3.38,Sedgwick County
08117,3.786,Summit County
08119,3.654,Teller County
08121,3.40588235294118,Washington County
08123,3.971,Weld County
08125,3.84722222222222,Yuma County
09001,4.5,Fairfield County[13]
09003,3.45925925925926,Hartford County[13]
09005,3.5641975308642,Litchfield County[13]
09007,3.73913043478261,Middlesex County[13]
09009,3.63321167883212,New Haven County[13]
09011,3.70588235294118,New London County[13]
09013,3.40807453416149,Tolland County[13]
09015,3.3968253968254,Windham County[13]
10001,3.8465,Kent County
10003,3.864,New Castle County
10005,3.7445,Sussex County
11001,3.13559322033898,District of Columbia[14]
12001,3.734,Alachua County
12003,3.869,Baker County
12005,3.644,Bay County
12007,3.8465,Bradford County
12009,4.1175,Brevard County
12011,4.2735,Broward County
12013,3.54844720496894,Calhoun County
12015,4.0485,Charlotte County
12017,3.8665,Citrus County
12019,3.9605,Clay County
12021,3.9375,Collier County
12023,3.5435,Columbia County
12027,3.984,DeSoto County
12029,3.54038997214485,Dixie County
12031,4.0145,Duval County
12033,3.925,Escambia County
12035,3.893,Flagler County
12037,3.56166056166056,Franklin County
12039,3.572,Gadsden County
12041,3.6185,Gilchrist County
12043,3.884,Glades County
12045,3.53417533432392,Gulf County
12047,3.44785847299814,Hamilton County
12049,3.9945,Hardee County
12051,3.994,Hendry County
12053,4.1465,Hernando County
12055,3.739,Highlands County
12057,4.064,Hillsborough County
12059,3.7595,Holmes County
12061,3.8585,Indian River County
12063,3.5165,Jackson County
12065,3.6025,Jefferson County
12067,3.51616161616162,Lafayette County
12069,4.1415,Lake County
12071,3.9155,Lee County
12073,3.58777777777778,Leon County
12075,3.7635,Levy County
12077,3.5765,Liberty County
12079,3.5185,Madison County
12081,4.034,Manatee County
12083,3.9915,Marion County
12085,3.918,Martin County
12086,3.984,Miami-Dade County
12087,3.76308539944904,Monroe County
12089,3.957,Nassau County
12091,3.8575,Okaloosa County
12093,3.7685,Okeechobee County
12095,4.0745,Orange County
12097,4.1565,Osceola County
12099,4.1795,Palm Beach County
12101,4.173,Pasco County
12103,4.1055,Pinellas County
12105,4.141,Polk County
12107,3.9465,Putnam County
12109,3.9545,St. Johns County
12111,3.785,St. Lucie County
12113,3.909,Santa Rosa County
12115,3.913,Sarasota County
12117,4.0545,Seminole County
12119,4.1945,Sumter County
12123,3.55126658624849,Taylor County
12125,3.8025,Union County
12127,4.1395,Volusia County
12129,3.61727616645649,Wakulla County
12131,3.8565,Walton County
12133,3.641,Washington County
13001,3.52737226277372,Appling County
13003,3.49719626168224,Atkinson County
13005,3.71739130434783,Bacon County
13007,3.50092250922509,Baker County
13009,3.5625,Baldwin County
13011,3.8875,Banks County
13013,3.6795,Barrow County
13015,3.9405,Bartow County
13017,3.48966408268734,Ben Hill County
13019,3.44416243654822,Berrien County
13021,3.5305,Bibb County
13023,3.44032258064516,Bleckley County
13025,3.48041474654378,Brantley County
13027,3.5845,Brooks County
13029,3.729,Bryan County
13031,3.624,Bulloch County
13033,3.438,Burke County
13035,3.9065,Butts County
13037,3.48578595317726,Calhoun County
13039,3.8845,Camden County
13045,3.9415,Carroll County
13047,3.603,Catoosa County
13049,4.0125,Charlton County
13051,3.766,Chatham County
13053,3.457,Chattahoochee County
13055,3.831,Chattooga County
13057,4.0305,Cherokee County
13059,3.49433656957929,Clarke County
13061,3.45945945945946,Clay County
13063,3.9975,Clayton County
13065,3.48415492957747,Clinch County
13067,4.0615,Cobb County
13069,3.54121863799283,Coffee County
13071,3.45496009122007,Colquitt County
13073,3.4165,Columbia County
13075,3.486,Cook County
13077,3.9485,Coweta County
13079,3.511,Crawford County
13081,3.46766169154229,Crisp County
13083,3.773,Dade County
13085,3.952,Dawson County
13087,3.54302832244009,Decatur County
13089,4.05,DeKalb County
13091,3.4023746701847,Dodge County
13093,3.42042889390519,Dooly County
13095,3.46848381601363,Dougherty County
13097,3.822,Douglas County
13099,3.50472972972973,Early County
13101,3.48492462311558,Echols County
13103,3.807,Effingham County
13105,3.749,Elbert County
13107,3.6109693877551,Emanuel County
13109,3.39112903225806,Evans County
13111,3.755,Fannin County
13113,3.9725,Fayette County
13115,3.8345,Floyd County
13117,3.9995,Forsyth County
13119,3.51421800947867,Franklin County
13121,4.127,Fulton County
13123,3.9355,Gilmer County
13125,3.43382352941176,Glascock County
13127,3.47968936678614,Glynn County
13129,3.9215,Gordon County
13133,3.729,Greene County
13135,4.0765,Gwinnett County
13137,3.826,Habersham County
13139,3.937,Hall County
13141,3.6295,Hancock County
13143,3.56540697674419,Haralson County
13145,3.5565,Harris County
13147,3.5268691588785,Hart County
13149,3.7925,Heard County
13151,3.9915,Henry County
13153,3.47,Houston County
13155,3.50253164556962,Irwin County
13157,3.9405,Jackson County
13159,3.873,Jasper County
13161,3.64647887323944,Jeff Davis County
13163,3.5015,Jefferson County
13165,3.43849493487699,Jenkins County
13167,3.58295964125561,Johnson County
13169,3.621,Jones County
13171,3.49835526315789,Lamar County
13173,3.46293103448276,Lanier County
13175,3.46197327852004,Laurens County
13177,3.43313953488372,Lee County
13179,3.7215,Liberty County
13181,3.4995,Lincoln County
13183,3.736,Long County
13185,3.47356495468278,Lowndes County
13187,3.901,Lumpkin County
13189,3.5135,McDuffie County
13191,3.6765,McIntosh County
13193,3.42097107438017,Macon County
13195,3.8155,Madison County
13197,3.41,Marion County
13199,3.844,Meriwether County
13201,3.73880597014925,Miller County
13205,3.52487562189055,Mitchell County
13207,3.678,Monroe County
13209,3.59549356223176,Montgomery County
13211,3.857,Morgan County
13213,3.898,Murray County
13215,3.4765,Muscogee County
13217,4.034,Newton County
13219,3.51574212893553,Oconee County
13221,3.662,Oglethorpe County
13223,3.658,Paulding County
13225,3.352,Peach County
13227,3.41931385006353,Pickens County
13229,3.52859042553191,Pierce County
13231,3.43629343629344,Pike County
13233,3.878,Polk County
13235,3.24576271186441,Pulaski County
13237,3.7645,Putnam County
13239,3.28181818181818,Quitman County
13241,3.768,Rabun County
13243,3.4364238410596,Randolph County
13245,3.3955,Richmond County
13247,3.8715,Rockdale County
13249,3.765625,Schley County
13251,3.6365,Screven County
13253,3.6285,Seminole County
13255,3.9345,Spalding County
13257,3.51800554016621,Stephens County
13259,3.447,Stewart County
13261,3.529,Sumter County
13263,3.5835,Talbot County
13265,3.40086206896552,Taliaferro County
13267,3.45704467353952,Tattnall County
13269,3.62,Taylor County
13271,3.52961672473868,Telfair County
13273,3.463,Terrell County
13275,3.637,Thomas County
13277,3.44931163954944,Tift County
13279,3.53448275862069,Toombs County
13281,3.7455,Towns County
13283,3.55900621118012,Treutlen County
13285,3.7415,Troup County
13287,3.37426900584795,Turner County
13289,3.4975,Twiggs County
13291,3.758,Union County
13293,3.814,Upson County
13295,3.797,Walker County
13297,4,Walton County
13299,3.48915401301518,Ware County
13301,3.591,Warren County
13303,3.502,Washington County
13305,3.627,Wayne County
13307,3.41578389830508,Webster County
13309,3.62125340599455,Wheeler County
13311,3.55654101995565,White County
13313,3.845,Whitfield County
13315,3.46130592503023,Wilcox County
13317,3.717,Wilkes County
13319,3.451,Wilkinson County
13321,3.44667503136763,Worth County
15001,3.74365079365079,Hawaii County
15003,3.69201520912548,Honolulu, City and County of[15]
15005,3.57142857142857,Kalawao County
15007,3.73684210526316,Kauai County
15009,3.74439775910364,Maui County
16001,3.615,Ada County
16003,3.72549019607843,Adams County
16005,3.565,Bannock County
16007,3.5746887966805,Bear Lake County
16009,3.6535,Benewah County
16011,3.52524038461538,Bingham County
16015,3.5155,Boise County
16017,3.60483870967742,Bonner County
16019,3.65447154471545,Bonneville County
16021,3.82142857142857,Boundary County
16023,4.05882352941176,Butte County
16025,3.95419847328244,Camas County
16027,3.6485,Canyon County
16029,3.53846153846154,Caribou County
16031,3.55851063829787,Cassia County
16033,3.52127659574468,Clark County
16035,3.56451612903226,Clearwater County
16037,4.28260869565217,Custer County
16039,3.53717201166181,Elmore County
16041,3.6008064516129,Franklin County
16043,3.57978723404255,Fremont County
16045,3.6545,Gem County
16047,3.55853658536585,Gooding County
16049,3.88095238095238,Idaho County
16051,3.53086419753086,Jefferson County
16053,3.46640316205534,Jerome County
16055,3.6675,Kootenai County
16057,3.54363636363636,Latah County
16059,3.67241379310345,Lemhi County
16061,3.55017921146953,Lewis County
16063,3.51551724137931,Lincoln County
16065,3.64241803278689,Madison County
16067,3.53225806451613,Minidoka County
16069,3.57823129251701,Nez Perce County
16071,3.64186046511628,Oneida County
16073,3.41891891891892,Owyhee County
16075,3.6475,Payette County
16077,3.58900523560209,Power County
16079,3.8768115942029,Shoshone County
16081,3.6864406779661,Teton County
16083,3.5130890052356,Twin Falls County
16085,3.73846153846154,Valley County
16087,3.64824120603015,Washington County
17001,3.59027777777778,Adams County
17003,3.55093256814921,Alexander County
17005,3.838,Bond County
17007,3.8175,Boone County
17009,3.58787128712871,Brown County
17011,3.56015037593985,Bureau County
17013,3.8495,Calhoun County
17015,3.646,Carroll County
17017,3.48990683229814,Cass County
17019,3.47,Champaign County
17021,3.50813008130081,Christian County
17023,3.40980392156863,Clark County
17025,3.57485875706215,Clay County
17027,4.0255,Clinton County
17029,3.37605485232068,Coles County
17031,4.2535,Cook County
17033,3.36081560283688,Crawford County
17035,3.44864479315264,Cumberland County
17037,4.096,DeKalb County
17039,3.597,De Witt County
17041,3.4315,Douglas County
17043,4.102,DuPage County
17045,3.32361963190184,Edgar County
17047,3.50436046511628,Edwards County
17049,3.57788944723618,Effingham County
17051,3.62984496124031,Fayette County
17053,3.392,Ford County
17055,3.55857385398981,Franklin County
17057,3.54969325153374,Fulton County
17059,3.53172866520788,Gallatin County
17061,3.707,Greene County
17063,3.869,Grundy County
17065,3.57012750455373,Hamilton County
17067,3.58009153318078,Hancock County
17069,3.56064880112835,Hardin County
17071,3.60111111111111,Henderson County
17075,3.5264857881137,Iroquois County
17077,3.55084745762712,Jackson County
17079,3.37835570469799,Jasper County
17081,3.54893238434164,Jefferson County
17083,3.9555,Jersey County
17085,3.62009063444109,Jo Daviess County
17087,3.5625814863103,Johnson County
17089,4.004,Kane County
17091,4.0095,Kankakee County
17093,3.9235,Kendall County
17095,3.5425,Knox County
17097,3.995,Lake County
17099,3.9555,LaSalle County
17101,3.47550432276657,Lawrence County
17103,3.649,Lee County
17105,3.487,Livingston County
17107,3.54,Logan County
17109,3.62527716186253,McDonough County
17111,3.938,McHenry County
17113,3.6515,McLean County
17115,3.63,Macon County
17117,3.892,Macoupin County
17119,3.9735,Madison County
17121,3.56594724220624,Marion County
17123,3.698,Marshall County
17125,3.6445,Mason County
17127,3.55821917808219,Massac County
17129,3.46952010376135,Menard County
17131,3.55096566523605,Mercer County
17133,3.963,Monroe County
17135,3.7365,Montgomery County
17137,3.4950495049505,Morgan County
17139,3.46304347826087,Moultrie County
17141,3.6235,Ogle County
17143,3.5985,Peoria County
17145,3.5445,Perry County
17147,3.481,Piatt County
17149,3.59416445623342,Pike County
17151,3.54906542056075,Pope County
17153,3.5341935483871,Pulaski County
17155,3.6878453038674,Putnam County
17157,4.014,Randolph County
17159,3.47177419354839,Richland County
17161,3.56882168925965,Rock Island County
17163,3.969,St. Clair County
17165,3.5470297029703,Saline County
17167,3.51239157372986,Sangamon County
17169,3.61123853211009,Schuyler County
17171,3.56034482758621,Scott County
17173,3.50448717948718,Shelby County
17175,3.5952380952381,Stark County
17177,3.6745,Stephenson County
17179,3.5645,Tazewell County
17181,3.5594315245478,Union County
17183,3.35838779956427,Vermilion County
17185,3.51778385772914,Wabash County
17187,3.53156146179402,Warren County
17189,3.575,Washington County
17191,3.53039215686275,Wayne County
17193,3.5102533172497,White County
17195,3.7055,Whiteside County
17197,4.2205,Will County
17199,3.56077348066298,Williamson County
17203,3.582,Woodford County
18001,3.683,Adams County
18003,3.6455,Allen County
18007,3.46621621621622,Benton County
18011,3.9445,Boone County
18013,3.7955,Brown County
18015,3.6375,Carroll County
18017,3.5025,Cass County
18019,3.8695,Clark County
18021,3.439,Clay County
18023,3.838,Clinton County
18025,3.772,Crawford County
18027,3.46789617486339,Daviess County
18029,3.946,Dearborn County
18031,3.8655,Decatur County
18033,3.6945,DeKalb County
18035,3.777,Delaware County
18037,3.46936656282451,Dubois County
18039,3.7475,Elkhart County
18041,3.8975,Fayette County
18043,3.759,Floyd County
18045,3.40359042553191,Fountain County
18047,3.969,Franklin County
18049,3.6465,Fulton County
18051,3.46917040358744,Gibson County
18053,3.752,Grant County
18055,3.412,Greene County
18057,3.953,Hamilton County
18059,3.971,Hancock County
18061,3.852,Harrison County
18063,3.9685,Hendricks County
18065,3.868,Henry County
18067,3.8595,Howard County
18069,3.7005,Huntington County
18071,3.7755,Jackson County
18073,3.7655,Jasper County
18075,3.651,Jay County
18077,3.8725,Jefferson County
18079,3.446,Jennings County
18081,3.955,Johnson County
18083,3.48936170212766,Knox County
18087,3.8485,LaGrange County
18089,4.222,Lake County
18091,3.781,LaPorte County
18093,3.6785,Lawrence County
18095,3.918,Madison County
18097,3.9765,Marion County
18099,3.8195,Marshall County
18101,3.46640826873385,Martin County
18103,3.522,Miami County
18105,3.7875,Monroe County
18107,3.8875,Montgomery County
18109,3.971,Morgan County
18111,3.771,Newton County
18113,3.7865,Noble County
18115,3.29196642685851,Ohio County
18117,3.737,Orange County
18119,3.808,Owen County
18121,3.454,Parke County
18123,3.37081659973226,Perry County
18125,3.51961883408072,Pike County
18127,3.8665,Porter County
18129,3.48114525139665,Posey County
18131,3.6985,Pulaski County
18133,3.92,Putnam County
18135,3.654,Randolph County
18137,3.917,Ripley County
18139,3.963,Rush County
18141,3.7955,St. Joseph County
18143,3.38347457627119,Scott County
18145,3.933,Shelby County
18147,3.46923076923077,Spencer County
18149,3.804,Starke County
18151,3.724,Steuben County
18153,3.38787375415282,Sullivan County
18155,3.8625,Switzerland County
18157,3.716,Tippecanoe County
18159,3.50864553314121,Tipton County
18161,3.55334987593052,Union County18163,3.07426246185147,Vanderburgh County
18165,3.4325,Vermillion County
18167,3.36794171220401,Vigo County
18171,3.10802469135802,Warren County
18173,3.45353982300885,Warrick County
18175,3.879,Washington County
18177,3.858,Wayne County
18179,3.62,Wells County
18183,3.707,Whitley County
19001,3.16547277936963,Adair County
19003,3.74358974358974,Adams County
19005,3.76308139534884,Allamakee County
19007,3.67528735632184,Appanoose County
19009,3.84545454545455,Audubon County
19011,3.48,Benton County
19013,3.43076923076923,Black Hawk County
19015,3.6565,Boone County
19017,3.62396694214876,Bremer County
19019,3.5496855345912,Buchanan County
19021,3.70125786163522,Buena Vista County
19023,3.61943793911007,Butler County
19025,3.6747572815534,Calhoun County
19027,3.80523255813953,Carroll County
19029,3.72677595628415,Cass County
19031,3.649,Cedar County
19033,3.69166666666667,Cerro Gordo County
19035,3.56901041666667,Cherokee County
19037,3.73423423423423,Chickasaw County
19039,3.54439252336449,Clarke County
19041,3.5210970464135,Clay County
19043,3.7179802955665,Clayton County
19045,3.59331919406151,Clinton County
19047,3.85197368421053,Crawford County
19049,3.668,Dallas County
19051,3.63260869565217,Davis County
19053,3.53658536585366,Decatur County
19055,3.53872282608696,Delaware County
19057,3.55710306406685,Des Moines County
19059,3.4954128440367,Dickinson County
19061,3.64907872696817,Dubuque County
19063,3.49246231155779,Emmet County
19065,3.69864559819413,Fayette County
19067,3.63461538461538,Floyd County
19069,3.71129707112971,Franklin County
19071,3.6925,Fremont County
19073,3.51063829787234,Greene County
19075,3.58787878787879,Grundy County
19077,3.48842592592593,Guthrie County
19079,3.61139896373057,Hamilton County
19081,3.73384030418251,Hancock County
19083,3.62526766595289,Hardin County
19085,3.6845,Harrison County
19087,3.60916442048518,Henry County
19089,3.71212121212121,Howard County
19091,3.72335025380711,Humboldt County
19093,3.77469135802469,Ida County
19095,3.43966547192354,Iowa County
19097,3.61851332398317,Jackson County
19099,3.7005,Jasper County
19101,3.61390532544379,Jefferson County
19103,3.45752009184845,Johnson County
19105,3.611,Jones County
19107,3.4937984496124,Keokuk County
19109,3.72012578616352,Kossuth County
19111,3.56031746031746,Lee County
19113,3.5,Linn County
19115,3.549,Louisa County
19117,3.55144927536232,Lucas County
19119,3.55489260143198,Lyon County
19121,3.6145,Madison County
19123,3.60201149425287,Mahaska County
19125,3.6635,Marion County
19127,3.7185,Marshall County
19129,3.67,Mills County
19131,3.60460992907801,Mitchell County
19133,3.50657894736842,Monona County
19135,3.6710775047259,Monroe County
19137,3.48880597014925,Montgomery County
19139,3.663,Muscatine County
19141,3.54861111111111,O'Brien County
19143,3.5764192139738,Osceola County
19145,3.5172981878089,Page County
19147,3.50222222222222,Palo Alto County
19149,3.55471124620061,Plymouth County
19151,3.56424581005587,Pocahontas County
19153,3.691,Polk County
19155,3.724,Pottawattamie County
19157,3.55916030534351,Poweshiek County
19159,3.56907894736842,Ringgold County
19161,3.8544776119403,Sac County
19163,3.58390022675737,Scott County
19165,3.6155,Shelby County
19167,3.52347826086957,Sioux County
19169,3.727,Story County
19171,4.5,Tama County
19173,3.60884353741497,Taylor County
19175,3.56216931216931,Union County
19177,3.54038997214485,Van Buren County
19179,3.69620253164557,Wapello County
19181,3.6165,Warren County
19183,3.5,Washington County
19185,3.52049180327869,Wayne County
19187,3.65781710914454,Webster County
19189,3.64232209737828,Winnebago County
19191,3.76412429378531,Winneshiek County
19193,3.55810397553517,Woodbury County
19195,3.6420233463035,Worth County
19197,3.68181818181818,Wright County
20001,3.64814814814815,Allen County
20003,3.40753424657534,Anderson County
20005,3.7875,Atchison County
20007,3.49382716049383,Barber County
20009,3.72789115646259,Barton County
20011,3.65524193548387,Bourbon County
20013,3.43025751072961,Brown County
20015,3.5965,Butler County
20017,3.52372034956305,Chase County
20019,3.48269896193772,Chautauqua County
20021,3.53448275862069,Cherokee County
20023,3.5,Cheyenne County
20025,3.75675675675676,Clark County
20027,3.52155172413793,Clay County
20029,3.73364485981308,Cloud County
20031,3.71311475409836,Coffey County
20033,3.57281553398058,Comanche County
20035,3.5805,Cowley County
20037,3.5190380761523,Crawford County
20039,3.46296296296296,Decatur County
20043,3.37826685006878,Doniphan County
20045,3.8335,Douglas County
20047,3.59848484848485,Edwards County
